,task_id,pipeline_id,y
6023,602,59,0.7009501790923763
6024,595,160,0.7007636106429025
6025,595,90,0.700759
6026,595,175,0.700753754541976
6027,595,506,0.7006061502069783
6028,570,507,0.7004692538000922
6029,602,60,0.7004017614078972
6030,444,32,0.7003755759343474
6031,581,96,0.7003738555015916
6032,422,59,0.700235326688815
6033,16,11,0.7001938627313865
6034,595,223,0.7000542085550957
6035,39,27,0.7
6036,23,10,0.7
6037,610,200,0.6997828314315794
6038,417,61,0.699763540141876
6039,492,5,0.699762
6040,610,167,0.6997603432842162
6041,409,57,0.6997508028472071
6042,443,16,0.699703
6043,595,19,0.6996846047703529
6044,352,4,0.6996527777777778
6045,484,6,0.699495
6046,407,27,0.6993460323033708
6047,16,38,0.699286
6048,23,62,0.699047619047619
6049,409,108,0.6989584486072317
6050,352,27,0.6986111111111111
6051,595,197,0.6985166568105657
6052,407,48,0.6984901685393259
6053,606,161,0.6982716034539697
6054,45,59,0.697954
6055,23,4,0.6977476190476191
6056,16,508,0.697624818548057
6057,16,509,0.6976237833052363
6058,16,186,0.6974277330518812
6059,27,32,0.6974253731343284
6060,27,59,0.6974253731343284
6061,255,5,0.697338
6062,215,1,0.69731
6063,595,510,0.697259766763541
6064,16,208,0.6970900490449936
6065,443,36,0.6969804107558908
6066,217,511,0.6968325791855203
6067,608,2,0.6967310809785375
6068,444,89,0.6967205419943782
6069,16,24,0.6964574010040447
6070,417,62,0.6964418421348947
6071,16,80,0.6964385459682193
6072,415,27,0.6962643678160919
6073,447,4,0.696159363588941
6074,16,13,0.6961374855537633
6075,61,512,0.6961237003393891
6076,595,4,0.6959540705696826
6077,419,1,0.695909
6078,132,20,0.6957509566326531
6079,610,6,0.695719
6080,608,5,0.695671
6081,414,4,0.6954545454545454
6082,132,25,0.6954221141581632
6083,93,59,0.6953123876092877
6084,23,61,0.6952380952380952
6085,484,11,0.6951331496786042
6086,437,6,0.695117
6087,554,499,0.6949785544943081
6088,85,212,0.6949303866259511
6089,254,6,0.694902
6090,610,253,0.6948521898640302
6091,569,2,0.6947358102146849
6092,595,71,0.694608712793219
6093,600,186,0.694346041385515
6094,503,82,0.694229
6095,342,1,0.693627
6096,93,32,0.6936048101474921
6097,90,1,0.693487
6098,27,214,0.693328
6099,447,27,0.693158953722334
6100,510,513,0.6930658577759359
6101,66,5,0.692943
6102,165,5,0.692908
6103,132,14,0.6928179474914966
6104,579,514,0.6926220831310583
6105,540,14,0.6921344532691298
6106,595,515,0.6920362704514094
6107,443,46,0.69197
6108,70,15,0.691748361764094
6109,9,167,0.6917272222222223
6110,595,516,0.6915298539715872
6111,428,1,0.691182
6112,35,11,0.6911769770666198
6113,234,27,0.6911655874190563
6114,537,6,0.691159
6115,151,5,0.691118
6116,595,517,0.6910999408633944
6117,595,518,0.6910999408633944
6118,595,519,0.6910999408633944
6119,595,520,0.6910999408633944
6120,595,521,0.6910999408633944
6121,595,522,0.6910999408633944
6122,595,523,0.6910999408633944
6123,595,524,0.6910999408633944
6124,595,525,0.6910999408633944
6125,595,526,0.6910999408633944
6126,595,527,0.6910999408633944
6127,595,528,0.6910999408633944
6128,595,529,0.6910999408633944
6129,595,530,0.6910999408633944
6130,595,531,0.6910999408633944
6131,595,532,0.6910999408633944
6132,595,533,0.6910999408633944
6133,595,534,0.6910999408633944
6134,595,535,0.6910999408633944
6135,595,536,0.6910999408633944
6136,595,537,0.6910999408633944
6137,595,538,0.6910999408633944
6138,595,539,0.6910999408633944
6139,595,540,0.6910999408633944
6140,595,541,0.6910999408633944
6141,595,542,0.6910999408633944
6142,595,543,0.6910999408633944
6143,595,544,0.6910999408633944
6144,595,545,0.6910999408633944
6145,595,546,0.6910999408633944
6146,595,547,0.6910999408633944
6147,595,548,0.6910999408633944
6148,595,549,0.6910999408633944
6149,595,550,0.6910999408633944
6150,595,551,0.6909422432485709
6151,595,552,0.6909422432485709
6152,606,32,0.6908043576783233
6153,264,326,0.690753615517854
6154,198,1,0.690625
6155,21,138,0.6905637421209111
6156,41,84,0.6905038723412794
6157,442,4,0.6904761904761905
6158,16,56,0.690461959316215
6159,417,154,0.6904515257290845
6160,294,1,0.690177
6161,579,281,0.6900638829166498
6162,27,154,0.6899850746268656
6163,575,154,0.6899641954507161
6164,570,11,0.6899326347305389
6165,339,11,0.689795918367347
6166,150,1,0.68972
6167,66,68,0.6895858194808192
6168,606,152,0.6894840236723064
6169,510,553,0.6892905077104683
6170,424,15,0.6892126257370794
6171,610,27,0.689184937674535
6172,16,107,0.6889981241693707
6173,419,14,0.6889891239580033
6174,409,114,0.6889596244686044
6175,80,168,0.6889018945993032
6176,595,163,0.6888971023063276
6177,422,152,0.6887521393335345
6178,418,27,0.6883720930232559
6179,409,14,0.6882786790487948
6180,430,14,0.6882511160069497
6181,443,12,0.6881416958607922
6182,443,23,0.6881276143273557
6183,595,146,0.6881248082803896
6184,510,6,0.688018
6185,171,1,0.687955
6186,421,158,0.6879027901551463
6187,421,258,0.6879027901551463
6188,421,309,0.6879027901551463
6189,517,4,0.6879016408467075
6190,59,158,0.6878574143781866
6191,59,309,0.6878574143781866
6192,241,6,0.687826
6193,27,150,0.6877761194029851
6194,595,56,0.6876082985207417
6195,444,9,0.6874380991440534
6196,76,554,0.6874265713576643
6197,67,22,0.6872570682564122
6198,337,11,0.6870588235294117
6199,510,555,0.6868506471321628
6200,598,268,0.6867353958241427
6201,422,168,0.6867260646330413
6202,534,6,0.686698
6203,606,6,0.686695
6204,62,158,0.6866522068291715
6205,62,59,0.6866522068291715
6206,62,318,0.6866522068291715
6207,595,46,0.686492
6208,606,168,0.6863733688784079
6209,425,6,0.686141
6210,337,14,0.6861064425770308
6211,496,4,0.6860240102670521
6212,436,6,0.685776
6213,577,10,0.6857507481077274
6214,64,86,0.6857280220146966
6215,595,83,0.6853172162365296
6216,556,59,0.685253
6217,134,1,0.685033
6218,447,14,0.6849442333010408
6219,563,5,0.684851
6220,58,168,0.684736332444712
6221,27,253,0.6843731343283582
6222,16,14,0.6842494277980067
6223,23,27,0.684047619047619
6224,140,5,0.682772
6225,598,224,0.6827160709997373
6226,27,6,0.682507
6227,567,90,0.682488
6228,444,49,0.6821717431339671
6229,23,48,0.6821428571428572
6230,612,13,0.6820613895949009
6231,579,556,0.6817555276659952
6232,417,156,0.6814345792235437
6233,417,48,0.6813647111811731
6234,421,10,0.6813187947520722
6235,12,59,0.681158
6236,68,185,0.6806503181503182
6237,413,4,0.6805555555555556
6238,595,114,0.6804504238123399
6239,391,6,0.680348
6240,499,6,0.68034
6241,422,88,0.6802577267693547
6242,610,212,0.6800434545455292
6243,23,557,0.6800000000000002
6244,23,296,0.6800000000000002
6245,573,46,0.67966
6246,80,6,0.678939
6247,352,14,0.678764619883041
6248,27,158,0.6784738805970149
6249,27,309,0.6784738805970149
6250,58,6,0.678427
6251,608,16,0.678423
6252,595,33,0.6782968657599053
6253,20,59,0.6780870986009283
6254,569,14,0.6779958936487708
6255,125,5,0.677935
6256,382,1,0.677632
6257,339,15,0.6775510204081633
6258,27,33,0.677187
6259,253,1,0.677134
6260,151,14,0.6768854039880525
6261,35,15,0.6768473399735766
6262,421,88,0.6766762780039155
6263,81,59,0.676446
6264,563,4,0.6764383278145696
6265,410,5,0.676429
6266,67,41,0.6760114452908681
6267,509,6,0.675592
6268,193,1,0.675556
6269,53,225,0.6754770237185242
6270,422,160,0.6754734970469866
6271,422,90,0.675471
6272,598,91,0.675454
6273,380,6,0.675422
6274,535,6,0.675413
6275,409,156,0.6752828949333274
6276,266,15,0.675
6277,266,6,0.675
6278,24,309,0.6746830372572868
6279,24,158,0.6746830372572868
6280,417,558,0.6745749352550389
6281,567,3,0.6743962716964859
6282,421,64,0.6741593233985598
6283,132,27,0.6741071428571429
6284,484,27,0.6738816738816739
6285,16,88,0.673643061255404
6286,579,559,0.6735690356057741
6287,195,1,0.673535
6288,42,168,0.6733993902439024
6289,133,5,0.673352
6290,595,560,0.6733392469938893
6291,595,65,0.6733089803310175
6292,566,59,0.673295
6293,566,309,0.6732946010944638
6294,504,6,0.67323
6295,602,158,0.6731842137545412
6296,602,318,0.6731842137545412
6297,570,4,0.6727674458774758
6298,401,6,0.672507
6299,466,6,0.672408
6300,125,6,0.672258
6301,408,10,0.672255880256593
6302,593,5,0.672154
6303,515,5,0.672127
6304,573,3,0.6720899408284023
6305,409,3,0.6715499529601363
6306,168,4,0.6713688610240335
6307,595,38,0.6713262569691067
6308,595,15,0.6711610486891386
6309,610,120,0.671038650517183
6310,519,1,0.670642
6311,283,1,0.670476
6312,510,561,0.6700443410651883
6313,64,185,0.6699220848494426
6314,266,5,0.669643
6315,443,22,0.6696183953228828
6316,339,1,0.669388
6317,132,36,0.6691495934311226
6318,422,13,0.6688563374609887
6319,507,27,0.6687913838304201
6320,417,27,0.6686972187816687
6321,31,347,0.6683500386306356
6322,143,4,0.6683431952662722
6323,608,46,0.6681
6324,573,8,0.6680739644970414
6325,15,59,0.668073
6326,396,4,0.6677708764665287
6327,422,6,0.6677363334340078
6328,27,58,0.6677164179104479
6329,23,154,0.6676190476190477
6330,413,14,0.6675972386199659
6331,77,59,0.666799
6332,410,14,0.6667254763585039
6333,346,1,0.666691
6334,559,38,0.6666726945395509
6335,430,1,0.666599
6336,570,108,0.6665347190234916
6337,161,4,0.6665219279201042
6338,56,158,0.6665050069392046
6339,418,14,0.6664364110829688
6340,1,158,0.666432024635059
6341,1,346,0.666432024635059
6342,1,59,0.666432024635059
6343,1,347,0.666432024635059
6344,611,5,0.666163
6345,602,84,0.6660905744412453
6346,16,160,0.6658973359559465
6347,16,562,0.665897
6348,16,90,0.665896630252593
6349,16,159,0.665896630252593
6350,509,563,0.6653133397312861
6351,125,15,0.6652903225806451
6352,296,6,0.665184
6353,234,4,0.6650439407955596
6354,467,27,0.6647660922184084
6355,591,15,0.6647451963241436
6356,151,27,0.6643988124690747
6357,557,59,0.6640980113636361
6358,60,185,0.664003985508254
6359,6,148,0.663953866082514
6360,492,4,0.6638022210470651
6361,601,233,0.6636934465815332
6362,66,22,0.6635941878699022
6363,570,186,0.6634039613081529
6364,23,212,0.6633333333333332
6365,559,458,0.6630780730095964
6366,602,61,0.6627473653980717
6367,438,1,0.662559
6368,222,1,0.662494
6369,537,4,0.6622536076251286
6370,23,229,0.6621428571428571
6371,6,243,0.6619894174896714
6372,26,87,0.661978
6373,442,15,0.6617826617826618
6374,570,15,0.6617486181483188
6375,247,1,0.661498
6376,23,59,0.660781
6377,23,158,0.6607809523809524
6378,23,258,0.6607809523809524
6379,177,6,0.660492
6380,27,156,0.6604477611940298
6381,414,27,0.6602272727272728
6382,75,1,0.660218
6383,422,32,0.6599466425047821
6384,35,14,0.6599354130972115
6385,163,1,0.659664
6386,559,70,0.6594914886434875
6387,595,564,0.6594322885866352
6388,595,565,0.6594322885866352
6389,595,566,0.6594322885866352
6390,595,567,0.6594322885866352
6391,595,568,0.6594322885866352
6392,595,569,0.6594322885866352
6393,595,570,0.6594322885866352
6394,595,571,0.6594322885866352
6395,595,572,0.6594322885866352
6396,595,573,0.6594322885866352
6397,595,574,0.6594322885866352
6398,595,158,0.6592351665681057
6399,595,59,0.6592351665681057
6400,595,309,0.6592351665681057
6401,595,32,0.6592351665681057
6402,497,5,0.65921
6403,363,201,0.6589723002810116
6404,300,14,0.6589439655172413
6405,581,89,0.6588068079124101
6406,230,1,0.658625
6407,595,16,0.658038
6408,575,62,0.6578664700926706
6409,175,1,0.657833
6410,32,14,0.6576131687242799
6411,16,64,0.657512398039961
6412,315,6,0.657407
6413,0,59,0.6573733632985649
6414,266,14,0.657142857142857
6415,409,160,0.6570552302581942
6416,409,90,0.65705
6417,519,5,0.656962
6418,409,88,0.6567984096556068
6419,580,5,0.65625
6420,16,10,0.656056820006683
6421,581,114,0.6559016703828092
6422,161,6,0.655884
6423,423,5,0.655681
6424,16,62,0.6556780680751746
6425,165,4,0.6551724137931034
6426,409,59,0.6550332924540313
6427,278,1,0.654497
6428,557,1,0.6540404040404044
6429,444,52,0.6540251233126854
6430,577,11,0.6539781728568914
6431,595,67,0.6537737139369483
6432,570,64,0.6534862966374942
6433,16,575,0.653341
6434,509,237,0.6533402111324376
6435,60,87,0.653087
6436,606,242,0.653075499330542
6437,563,27,0.6530629139072848
6438,16,156,0.6529640220814837
6439,32,4,0.6529492455418381
6440,420,6,0.652941
6441,573,147,0.6526923076923077
6442,409,32,0.6526700490800427
6443,409,158,0.6526700490800427
6444,409,309,0.6526700490800427
6445,16,61,0.6525366997367497
6446,527,6,0.65247
6447,595,10,0.6520697811945594
6448,408,6,0.651769
6449,16,264,0.651714328351429
6450,589,27,0.6516544117647058
6451,299,5,0.651402
6452,422,61,0.6513893083660526
6453,408,32,0.6512673734853884
6454,4,59,0.6512064484171601
6455,414,6,0.651136
6456,16,48,0.650863731413744
6457,300,27,0.6508620689655173
6458,421,15,0.650605238981657
6459,23,346,0.6505952380952381
6460,23,32,0.6505952380952381
6461,23,318,0.6505952380952381
6462,209,1,0.650417
6463,510,576,0.6503275400441695
6464,132,0,0.6501116071428571
6465,606,59,0.649691427675836
6466,151,1,0.649678
6467,443,89,0.6496242931663926
6468,591,5,0.649499
6469,516,5,0.64947
6470,16,108,0.6494087365905687
6471,410,4,0.6491707833450953
6472,37,346,0.649084356595712
6473,37,347,0.649084356595712
6474,392,577,0.64900947459087
6475,408,150,0.6489665003563792
6476,570,184,0.6488225472132658
6477,502,233,0.6487909917379456
6478,513,5,0.648619
6479,306,15,0.6484848484848484
6480,32,65,0.648422
6481,207,5,0.648413
6482,408,64,0.648133464005702
6483,606,309,0.6480428156419258
6484,606,158,0.6480428156419258
6485,114,5,0.647772
6486,408,152,0.6476523521026372
6487,300,4,0.6476293103448276
6488,32,5,0.647627
6489,406,11,0.6472073677956031
6490,602,27,0.6471175608469792
6491,227,5,0.64708
6492,570,10,0.6469081068631967
6493,151,15,0.6468332508659079
6494,132,47,0.6467783402423469
6495,266,4,0.6464285714285715
6496,127,6,0.646404
6497,65,6,0.646228
6498,570,32,0.6461452095808383
6499,570,318,0.6461452095808383
6500,570,59,0.6461452095808383
6501,570,158,0.6461452095808383
6502,302,5,0.646
6503,407,1,0.6459752457865169
6504,406,14,0.645959595959596
6505,419,11,0.6458952087419444
6506,75,185,0.6458867741429138
6507,378,6,0.645666
6508,132,46,0.645433
6509,575,48,0.6451558550968829
6510,569,25,0.6448986482806697
6511,255,1,0.644805
6512,70,11,0.6447628458498024
6513,337,6,0.644706
6514,595,153,0.6444988857862375
6515,207,15,0.6444444444444446
6516,241,5,0.644348
6517,23,58,0.6442857142857142
6518,432,4,0.6441180721018743
6519,523,6,0.64402
6520,16,114,0.6438004597136241
6521,133,6,0.643681
6522,573,160,0.6436177514792899
6523,573,90,0.643617
6524,410,11,0.6436132674664785
6525,520,160,0.6436006950825833
6526,507,6,0.643499
6527,23,161,0.643333
6528,603,90,0.643291
6529,35,27,0.643165787166952
6530,595,578,0.6430711610486891
6531,592,6,0.643061
6532,229,27,0.6429738562091504
6533,23,579,0.6428571428571429
6534,573,9,0.6424668639053255
6535,540,27,0.6424576027836898
6536,392,580,0.6421188630490955
6537,408,1,0.641886
6538,595,62,0.6418785728365859
6539,427,1,0.641765
6540,41,158,0.6415651902635933
6541,41,309,0.6415651902635933
6542,41,59,0.6415651902635933
6543,430,27,0.641140134527301
6544,405,87,0.640582
6545,578,581,0.6405762924382715
6546,567,32,0.640213320458796
6547,567,59,0.640213320458796
6548,569,20,0.6401659967976996
6549,114,6,0.640152
6550,125,4,0.64
6551,92,6,0.64
6552,602,154,0.6398180744378178
6553,12,309,0.6395505555555554
6554,12,158,0.6395505555555554
6555,513,6,0.639417
6556,4,582,0.6393396830088292
6557,217,27,0.6391402714932126
6558,575,61,0.6391164700926706
6559,591,14,0.6388471177944862
6560,410,15,0.6386732533521524
6561,426,5,0.638655
6562,66,168,0.6385746387369695
6563,577,1,0.638487942263686
6564,229,1,0.63848
6565,139,158,0.638385607427992
6566,283,6,0.638095
6567,140,6,0.637797
6568,21,87,0.637765
6569,92,5,0.6376
6570,198,6,0.6375
6571,132,90,0.637068
6572,422,147,0.6369676834793114
6573,422,148,0.6369676834793114
6574,595,48,0.6369603784742756
6575,407,87,0.636907
6576,518,6,0.636872
6577,595,224,0.6365858466390696
6578,595,64,0.6364380051251725
6579,426,4,0.6363636363636364
6580,443,4,0.6363102282850821
6581,438,15,0.6355327618398612
6582,425,1,0.635394
6583,554,154,0.6353796676920963
6584,132,57,0.63525390625
6585,67,168,0.6349512743628186
6586,67,5,0.634924
6587,58,185,0.6348274701501226
6588,16,583,0.6347100728982458
6589,217,14,0.6346153846153847
6590,470,6,0.634511
6591,573,14,0.6343272189349113
6592,128,15,0.6341547953277183
6593,207,4,0.6341269841269841
6594,422,64,0.6340418302627605
6595,185,1,0.633951
6596,213,4,0.6338141025641025
6597,421,87,0.633588
6598,595,68,0.6331947681497199
6599,526,6,0.633043
6600,312,1,0.632943
6601,503,5,0.632925
6602,16,12,0.63179839089874
6603,60,59,0.6311882266278037
6604,60,32,0.6311882266278037
6605,415,6,0.631034
6606,500,6,0.631
6607,606,27,0.6307933746998314
6608,16,138,0.6306993098077212
6609,339,14,0.6306122448979592
6610,605,584,0.630405139451192
6611,594,6,0.630344
6612,37,158,0.630261461180184
6613,37,59,0.630261461180184
6614,217,5,0.63009
6615,299,1,0.62977
6616,328,1,0.628921
6617,442,11,0.6288156288156287
6618,16,40,0.6286936132967896
6619,207,27,0.6285714285714286
6620,575,168,0.6284488205560236
6621,81,89,0.6283452473768751
6622,558,59,0.628337
6623,229,6,0.628268
6624,601,27,0.6282332206092947
6625,421,61,0.6281986656527738
6626,16,23,0.6280690278242376
6627,579,241,0.6280217105509313
6628,568,5,0.628018
6629,581,160,0.627745378851873
6630,581,90,0.627738
6631,595,61,0.6276562191996846
6632,538,11,0.6272582582073064
6633,312,5,0.62709
6634,443,52,0.6270334687657656
6635,300,5,0.626616
6636,132,16,0.626465
6637,606,154,0.6264003920068565
6638,442,5,0.626374
6639,438,4,0.6263348542459137
6640,422,1,0.626263
6641,207,6,0.62619
6642,81,346,0.6261189964023033
6643,247,6,0.626107
6644,496,6,0.626088
6645,349,5,0.625801
6646,438,14,0.6257802487227818
6647,612,32,0.6257049644277736
6648,421,62,0.6256808508442033
6649,16,52,0.6256587079019701
6650,348,1,0.625589
6651,524,6,0.625536
6652,417,40,0.625209377632994
6653,182,15,0.6248931623931624
6654,70,4,0.6248212242562929
6655,428,5,0.624684
6656,16,89,0.6246671917830725
6657,498,6,0.624541
6658,413,15,0.6245039682539681
6659,430,5,0.624482
6660,579,585,0.6241370417549519
6661,417,150,0.6241301655219007
6662,262,11,0.623995983935743
6663,23,586,0.62398
6664,299,6,0.623978
6665,179,5,0.623968
6666,525,6,0.623568
6667,444,10,0.6234920947386862
6668,554,27,0.6233318052075619
6669,573,210,0.6233063609467455
6670,165,27,0.6232921275211452
6671,23,232,0.623095238095238
6672,410,27,0.623059280169372
6673,257,6,0.622807
6674,507,4,0.6226104985839592
6675,303,5,0.622533
6676,579,27,0.6223027654421147
6677,595,138,0.6222775815341997
6678,262,14,0.6220571095571096
6679,417,6,0.6219232068460759
6680,576,326,0.6217817947447897
6681,33,587,0.6213904480711203
6682,300,6,0.621228
6683,151,11,0.6212271152894606
6684,537,27,0.6211556160047816
6685,132,4,0.6210887675382653
6686,573,10,0.6207692307692307
6687,312,6,0.620494
6688,595,1,0.6197614823575793
6689,579,127,0.6194266657955008
6690,16,68,0.6194114349309838
6691,67,6,0.619318
6692,217,4,0.6187782805429864
6693,573,62,0.6180769230769231
6694,422,62,0.6180471660122823
6695,610,4,0.6174441105505714
6696,515,6,0.617205
6697,590,6,0.616997
6698,595,156,0.6169083783182645
6699,573,76,0.6168769230769231
6700,443,57,0.6166389609336703
6701,249,5,0.616419
6702,406,27,0.6158645276292335
6703,426,15,0.615737203972498
6704,579,14,0.6155534360066185
6705,549,14,0.6147160949983836
6706,37,274,0.61466
6707,438,5,0.614591
6708,37,174,0.6144
6709,339,27,0.6142857142857143
6710,557,13,0.6139389993686867
6711,125,11,0.6139354838709677
6712,16,87,0.613801
6713,23,233,0.6136976190476191
6714,37,91,0.613669
6715,37,80,0.6136687324377381
6716,497,6,0.613569
6717,406,15,0.6135472370766488
6718,142,5,0.613333
6719,579,588,0.6131704476368102
6720,570,61,0.6128800092123445
6721,421,32,0.612864683152748
6722,575,152,0.6126132055602359
6723,519,6,0.612415
6724,549,15,0.6119892805020133
6725,442,27,0.6117216117216117
6726,577,49,0.611688083083964
6727,570,6,0.61157
6728,363,168,0.6115348588251037
6729,8,158,0.6113771719419717
6730,8,59,0.6113771719419717
6731,409,10,0.6113637265913531
6732,569,36,0.6111941639708526
6733,23,156,0.6111904761904762
6734,90,6,0.611041
6735,438,11,0.610684521094778
6736,577,6,0.610676
6737,421,150,0.6105739619927811
6738,570,150,0.6103897973284201
6739,42,148,0.6102642276422764
6740,409,15,0.609942172933402
6741,502,167,0.6097755461088294
6742,16,22,0.6097606766225592
6743,406,4,0.6092394533571004
6744,581,212,0.6091335514437342
6745,579,194,0.6091149773513963
6746,16,589,0.608951
6747,421,152,0.6088200076386046
6748,581,27,0.6084907106565703
6749,16,58,0.6083927606526199
6750,549,11,0.6083557010662335
6751,581,225,0.6083528786309971
6752,442,6,0.608059
6753,570,1,0.607885
6754,363,148,0.6078549444667469
6755,406,1,0.607813
6756,16,6,0.607576
6757,422,48,0.6074826336454242
6758,610,89,0.6074676631710602
6759,417,152,0.6071275757234545
6760,573,48,0.6069230769230769
6761,16,32,0.6067869391382068
6762,296,4,0.6067853170189098
6763,16,49,0.6066463389258739
6764,573,59,0.606408
6765,569,51,0.6061987386857498
6766,573,60,0.6061538461538462
6767,570,156,0.6061290879778903
6768,114,1,0.606096
6769,143,6,0.605769
6770,141,6,0.605392
6771,168,27,0.6050156739811914
6772,151,4,0.6048985650667986
6773,432,6,0.604757
6774,339,4,0.6044897959183674
6775,165,6,0.604424
6776,132,59,0.603979
6777,132,486,0.6039789939413266
6778,16,27,0.6037271648147179
6779,610,590,0.6033168412284204
6780,581,154,0.6032257370097822
6781,604,90,0.6031
6782,66,6,0.60278
6783,76,591,0.60247551563564
6784,417,58,0.6022182186690687
6785,411,1,0.601812
6786,605,59,0.601791
6787,600,318,0.6017909356725146
6788,600,158,0.6017909356725146
6789,595,253,0.6016164005519417
6790,76,592,0.6015989564422211
6791,428,15,0.6013840523349859
6792,575,156,0.6013426705981466
6793,13,87,0.60121
6794,161,1,0.600955
6795,16,225,0.600493211998575
6796,427,15,0.600324882817284
6797,16,154,0.6000538333102563
6798,570,62,0.599745221096269
6799,224,11,0.5994195761146777
6800,128,14,0.5993918551095181
6801,131,42,0.5989689504742727
6802,606,225,0.5988982054626272
6803,168,11,0.5987460815047022
6804,409,152,0.5982262342136284
6805,409,150,0.5977365804415203
6806,444,346,0.5975211418388418
6807,528,6,0.59726
6808,575,6,0.596988
6809,418,5,0.596899
6810,161,14,0.5968256983644521
6811,424,6,0.596818
6812,125,14,0.5962580645161291
6813,65,168,0.5960914056062254
6814,140,1,0.596041
6815,549,5,0.595716
6816,143,14,0.5951183431952662
6817,517,6,0.595038
6818,443,9,0.5946354818573182
6819,224,15,0.5945167531439627
6820,601,59,0.5944452995491055
6821,601,32,0.5944452995491055
6822,16,242,0.594436929774579
6823,443,59,0.5943962515645757
6824,421,48,0.5943307446951268
6825,516,6,0.594329
6826,557,138,0.5941347064393941
6827,578,29,0.5940817901234567
6828,605,346,0.5939889788573999
6829,595,593,0.5939384979302188
6830,355,6,0.593659
6831,604,59,0.5936203819715656
6832,131,2,0.5934716309524374
6833,600,0,0.5931033513270355
6834,131,41,0.5929461574011604
6835,337,1,0.592941
6836,217,594,0.5927601809954751
6837,217,595,0.5927601809954751
6838,217,596,0.5927601809954751
6839,443,318,0.592727835272523
6840,249,1,0.592533
6841,306,1,0.592424
6842,77,158,0.5923905723905725
6843,77,318,0.5923905723905725
6844,264,597,0.5922422966766758
6845,76,87,0.592019
6846,446,318,0.591986225212421
6847,337,4,0.591764705882353
6848,530,6,0.591665
6849,341,5,0.591518
6850,143,5,0.591457
6851,409,62,0.5912341319563099
6852,578,59,0.5909751157407407
6853,20,309,0.5908799375196345
6854,20,158,0.5908799375196345
6855,131,25,0.5906356720560049
6856,569,57,0.5904990251500397
6857,438,6,0.590355
6858,595,259,0.5899270648531441
6859,353,6,0.589664
6860,529,6,0.589565
6861,595,152,0.5895476049674748
6862,595,150,0.5895032525133057
6863,131,12,0.589450152598535
6864,595,58,0.5892864182929233
6865,501,13,0.5891064453938557
6866,30,598,0.5890940024528489
6867,550,11,0.5890264097788332
6868,70,27,0.5888807988350323
6869,131,47,0.5887890123460896
6870,579,599,0.5887222450732151
6871,392,600,0.5887166236003445
6872,278,6,0.588095
6873,503,6,0.587892
6874,64,168,0.5877887111186507
6875,428,11,0.5877596191621376
6876,427,11,0.5877596191621376
6877,227,6,0.587614
6878,64,6,0.587071
6879,280,5,0.586981
6880,581,59,0.5869240053670857
6881,131,81,0.5868482675118872
6882,605,601,0.586636864597391
6883,595,87,0.5866116596092767
6884,0,32,0.5865994773766579
6885,182,4,0.5865384615384616
6886,131,20,0.5865367443666086
6887,128,11,0.5863921527849988
6888,131,5,0.586378
6889,495,1,0.586284
6890,131,3,0.5862674214685423
6891,567,1,0.5861080383048735
6892,325,5,0.585888
6893,593,1,0.585875
6894,264,137,0.5858224164250122
6895,531,6,0.585815
6896,131,79,0.5858135221751511
6897,430,4,0.585812567856654
6898,435,14,0.5856814796425025
6899,300,15,0.5856681034482758
6900,131,23,0.585522013443741
6901,549,27,0.5854273206683095
6902,421,27,0.5851282907073967
6903,131,36,0.5849031630685905
6904,9,158,0.5847873611111112
6905,9,309,0.5847873611111112
6906,579,137,0.5846383276001111
6907,410,6,0.58451
6908,573,91,0.5845088757396449
6909,573,13,0.584498224852071
6910,131,77,0.5840580364886939
6911,205,1,0.583921
6912,131,51,0.5838596230566271
6913,131,9,0.5835629281982918
6914,179,1,0.583533
6915,131,55,0.5834367459695838
6916,569,0,0.5832720648302454
6917,427,27,0.5831423895253682
6918,428,27,0.5831423895253682
6919,10,158,0.5830744444444445
6920,10,309,0.5830744444444445
6921,605,32,0.58272885739991
6922,131,90,0.582664
6923,131,159,0.5826637186393041
6924,131,160,0.5826637186393041
6925,131,52,0.5822992348912945
6926,82,5,0.582188
6927,510,563,0.5820026689157062
6928,131,135,0.5819985508928522
6929,409,64,0.5818059575605993
6930,151,6,0.581643
6931,413,1,0.581349
6932,125,27,0.5812903225806452
6933,602,346,0.5812708008068939
6934,32,1,0.581235
6935,363,243,0.5812153526156949
6936,573,184,0.5811319526627219
6937,131,80,0.5807994896970669
6938,131,114,0.5807476132126742
6939,131,40,0.5807301615434469
6940,131,13,0.5807156457476681
6941,15,309,0.5806586111111111
6942,15,158,0.5806586111111111
6943,520,225,0.5799657139061121
6944,62,346,0.5799314111739856
6945,68,1,0.579652
6946,124,6,0.579365
6947,55,158,0.5792409830127079
6948,23,147,0.5791928571428572
6949,217,602,0.579185520361991
6950,217,603,0.579185520361991
6951,217,604,0.579185520361991
6952,16,605,0.578953383992047
6953,562,225,0.5788617307662707
6954,573,96,0.5788295857988166
6955,573,88,0.5788295857988166
6956,579,259,0.57880246421793
6957,349,6,0.578526
6958,427,4,0.577809689225234
6959,610,90,0.577651
6960,280,6,0.577441
6961,16,367,0.577410943187945
6962,32,27,0.577283950617284
6963,62,87,0.577076
6964,422,154,0.5770537601932951
6965,611,6,0.576972
6966,577,606,0.5768350642492519
6967,424,27,0.5766129032258065
6968,339,5,0.575918
6969,241,1,0.575652
