,dataset_id,dataset_name,run_label,run_date,model_path,history_path,f1,roc_auc,accuracy,logloss,precision,inference_sec,fit_time_sec,task_type,model_str,automl_time_sec,automl_timeout_min,meta_learning_time_sec
212,4532,higgs,FEDOT_SAPostProcAppearanceVer208122022,2022-12-12 03:20:12,datasets\higgs\models\FEDOT_SAPostProcAppearanceVer208122022\c175b889-55e9-46fa-a605-2a4099b22e90.json,datasets\higgs\histories\FEDOT_SAPostProcAppearanceVer208122022\c175b889-55e9-46fa-a605-2a4099b22e90.json,-0.714,-0.786,-0.714,0.556,-0.713,1.1154123172163963,32774.58184625581,classification,"((/n_isolation_forest_class_{'bootstrap': False, 'max_features': 0.21036707711480424, 'max_samples': 0.4067962293811458};;/n_normalization;;/n_resample_{'balance': 'expand_minority', 'replace': False, 'balance_ratio': 1};)/n_scaling;)/n_rf_{'n_jobs': -1, 'bootstrap': True, 'criterion': 'gini', 'max_features': 0.9773937290385996, 'min_samples_leaf': 2, 'min_samples_split': 9}",14400,240,0
213,41168,jannis,FEDOT_SAPostProcAppearanceVer208122022,2022-12-12 03:20:09,datasets\jannis\models\FEDOT_SAPostProcAppearanceVer208122022\e0711f06-a8ba-4511-85a1-f03e630968fe.json,datasets\jannis\histories\FEDOT_SAPostProcAppearanceVer208122022\e0711f06-a8ba-4511-85a1-f03e630968fe.json,-0.401,-0.749,-0.509,1.302,-0.433,220.30116081237796,49388.71271967143,classification,"(((/n_normalization;;/n_pca_{'svd_solver': 'full', 'n_components': 0.7};;/n_poly_features_{'degree': 3, 'interaction_only': False};)/n_scaling;)/n_knn_{'n_neighbors': 39, 'p': 1, 'weights': 'uniform'};)/n_qda",14400,240,0
214,41143,jasmine,FEDOT_SAPostProcAppearanceVer208122022,2022-12-09 16:18:23,datasets\jasmine\models\FEDOT_SAPostProcAppearanceVer208122022\47e88d68-7b0e-4d7f-b260-580703e91991.json,datasets\jasmine\histories\FEDOT_SAPostProcAppearanceVer208122022\47e88d68-7b0e-4d7f-b260-580703e91991.json,-0.823,-0.886,-0.823,0.39,-0.842,0.0552473501302301,12551.79178470606,classification,"(/n_scaling;)/n_rf_{'n_jobs': -1, 'bootstrap': False, 'criterion': 'entropy', 'max_features': 0.0926687152580062, 'min_samples_leaf': 1, 'min_samples_split': 5}",14400,240,0
215,41027,jungle_chess_2pcs_raw_endgame_complete,FEDOT_SAPostProcAppearanceVer208122022,2022-12-09 16:18:34,datasets\jungle_chess_2pcs_raw_endgame_complete\models\FEDOT_SAPostProcAppearanceVer208122022\09b9a40e-d630-473c-95da-5d36eea49f09.json,datasets\jungle_chess_2pcs_raw_endgame_complete\histories\FEDOT_SAPostProcAppearanceVer208122022\09b9a40e-d630-473c-95da-5d36eea49f09.json,-0.914,-0.989,-0.914,0.19,-0.866,0.1209378410130739,16239.55680673197,classification,"(/n_scaling;)/n_lgbm_{'num_leaves': 226, 'colsample_bytree': 0.9177683483605197, 'subsample': 0.9324056609201808, 'subsample_freq': 10, 'learning_rate': 0.12696783844596832, 'n_estimators': 100, 'reg_alpha': 5.7412229004669e-06, 'reg_lambda': 3.585692757013433e-05}",14400,240,0
216,12,mfeat-factors,FEDOT_SAPostProcAppearanceVer208122022,2022-12-09 16:18:30,datasets\mfeat-factors\models\FEDOT_SAPostProcAppearanceVer208122022\7034c628-a985-4a93-afec-dd872d4c090b.json,datasets\mfeat-factors\histories\FEDOT_SAPostProcAppearanceVer208122022\7034c628-a985-4a93-afec-dd872d4c090b.json,-0.965,-0.999,-0.965,0.185,-0.967,0.0784046929329633,14437.563901737332,classification,"/n_rf_{'n_jobs': -1, 'bootstrap': False, 'criterion': 'entropy', 'max_features': 0.24707051893180934, 'min_samples_leaf': 1, 'min_samples_split': 3}",14400,240,0
217,41150,miniboone,FEDOT_SAPostProcAppearanceVer208122022,2022-12-12 03:20:07,datasets\miniboone\models\FEDOT_SAPostProcAppearanceVer208122022\141ffe86-cf50-42e3-bd0e-16e2cb6b3691.json,datasets\miniboone\histories\FEDOT_SAPostProcAppearanceVer208122022\141ffe86-cf50-42e3-bd0e-16e2cb6b3691.json,-0.935,-0.978,-0.935,0.179,-0.919,0.5460838470607996,19293.399506109767,classification,"((/n_scaling;)/n_normalization;)/n_rf_{'n_jobs': -1, 'bootstrap': False, 'criterion': 'gini', 'max_features': 0.6996410306931132, 'min_samples_leaf': 12, 'min_samples_split': 4}",14400,240,0
218,23517,numerai28.6,FEDOT_SAPostProcAppearanceVer208122022,2022-12-12 03:20:08,datasets\numerai28.6\models\FEDOT_SAPostProcAppearanceVer208122022\9d47a412-f465-41e5-9f8b-b87b200cf3b0.json,datasets\numerai28.6\histories\FEDOT_SAPostProcAppearanceVer208122022\9d47a412-f465-41e5-9f8b-b87b200cf3b0.json,-0.517,-0.519,-0.517,0.695,-0.517,0.3019144576974213,16033.892703381833,classification,"(/n_isolation_forest_class_{'bootstrap': False, 'max_features': 0.5815764911731207, 'max_samples': 0.9118589904648597};;/n_scaling;)/n_rf_{'n_jobs': -1, 'bootstrap': True, 'criterion': 'entropy', 'max_features': 0.7217256209262201, 'min_samples_leaf': 15, 'min_samples_split': 3}",14400,240,0
219,36,segment,FEDOT_SAPostProcAppearanceVer208122022,2022-12-09 16:18:31,datasets\segment\models\FEDOT_SAPostProcAppearanceVer208122022\452f9bc1-3ee4-4309-9200-5bad4202970f.json,datasets\segment\histories\FEDOT_SAPostProcAppearanceVer208122022\452f9bc1-3ee4-4309-9200-5bad4202970f.json,-0.974,-0.998,-0.974,0.1,-0.975,0.0270944572985172,15054.899168496951,classification,"(/n_normalization;)/n_lgbm_{'num_leaves': 163, 'colsample_bytree': 0.6484880172032295, 'subsample': 0.8805682501515353, 'subsample_freq': 10, 'learning_rate': 0.07855101539099221, 'n_estimators': 100, 'class_weight': 'balanced', 'reg_alpha': 0.0004660380097595767, 'reg_lambda': 0.27390027081482565}",14400,240,0
220,41146,sylvine,FEDOT_SAPostProcAppearanceVer208122022,2022-12-09 16:18:24,datasets\sylvine\models\FEDOT_SAPostProcAppearanceVer208122022\93fa0e04-91af-440f-b295-4c701648b577.json,datasets\sylvine\histories\FEDOT_SAPostProcAppearanceVer208122022\93fa0e04-91af-440f-b295-4c701648b577.json,-0.942,-0.986,-0.942,0.148,-0.944,0.0929283061996102,14613.634372804314,classification,"((/n_pca_{'svd_solver': 'full', 'n_components': 0.22659323852525134};)/n_poly_features_{'degree': 2, 'interaction_only': False};;/n_fast_ica_{'whiten': 'unit-variance', 'fun': 'exp', 'n_components': 10};;/n_normalization;;/n_pca_{'svd_solver': 'full', 'n_components': 0.396396476494289};)/n_rf_{'n_jobs': -1, 'bootstrap': False, 'criterion': 'entropy', 'max_features': 0.32987944654734863, 'min_samples_leaf': 1, 'min_samples_split': 2}",14400,240,0
221,41166,volkert,FEDOT_SAPostProcAppearanceVer208122022,2022-12-12 03:20:14,datasets\volkert\models\FEDOT_SAPostProcAppearanceVer208122022\2ccb9085-96b0-48de-8fc5-2e52e0537abf.json,datasets\volkert\histories\FEDOT_SAPostProcAppearanceVer208122022\2ccb9085-96b0-48de-8fc5-2e52e0537abf.json,-0.666,-0.933,-0.678,0.953,-0.708,1.1280017662793398,31074.875221500173,classification,"(((/n_fast_ica_{'whiten': 'unit-variance', 'fun': 'cube', 'n_components': 10};)/n_scaling;;/n_fast_ica_{'whiten': 'unit-variance', 'fun': 'cube', 'n_components': 10};;/n_normalization;)/n_resample_{'balance': 'expand_minority', 'replace': False, 'balance_ratio': 1};;/n_fast_ica_{'whiten': 'unit-variance', 'fun': 'cube', 'n_components': 10};)/n_rf_{'n_jobs': -1, 'bootstrap': True, 'criterion': 'entropy', 'max_features': 0.8515605514319448, 'min_samples_leaf': 4, 'min_samples_split': 6}",14400,240,0
