task_id,pipeline_id,y
M4_M38371,1017,-68.6216836103871
M4_M38371,1220,-68.62167896473424
M4_M38371,1718,-68.62520268018245
M4_M38371,429,-68.62521372834858
M4_M38371,5,-86.83723743206774
M4_M38371,547,-66.95831455626143
M4_M38371,119,-3.47175217140493e+17
M4_M38371,45,-98.60355931885486
M4_M38371,8,-74.64296050200896
M4_M38371,75,-7.432660735089227e+16
M4_M38371,11,-130.20806320972937
M4_M38371,77,-130.20756021037892
M4_M38371,240,-130.25762595177474
M4_M38371,14,-130.20756011945736
M4_M38371,27,-3.5936062585223514e+17
M4_M38371,18,-71.82289629098966
M4_M38371,1358,-86.83723743608435
M4_M38371,19,-89.23704086495367
M4_M38371,21,-91.69383363042793
M4_M38371,22,-89.23701067031091
M4_M384,395,-115.8656414859438
M4_M384,23,-105.10903614041746
M4_M384,1432,-174.5920029763139
M4_M384,1,-170.70102774550242
M4_M384,1719,-175.9009811062036
M4_M384,645,-170.70145446571442
M4_M384,3,-183.53244639747393
M4_M384,24,-191.10670375740642
M4_M384,4,-172.21754589387263
M4_M384,5,-191.69816970822453
M4_M384,6,-157.80610139043256
M4_M384,52,-164.13696554506194
M4_M384,8,-127.84230773335088
M4_M384,1720,-157.33291938314596
M4_M384,1721,-151.05211148273418
M4_M384,1722,-118.88916188349684
M4_M384,13,-613.8862268769689
M4_M384,14,-585.830425093356
M4_M384,111,-373.4985691469586
M4_M384,473,-127.76664164339117
M4_M384,1723,-172.22018613672196
M4_M384,18,-127.84155902152666
M4_M384,22,-132.95687123997212
M4_M384,37,-184.43182406904972
M4_M384,355,-184.43179321777134
M4_M38662,147,-3669.08803975326
M4_M38662,239,-3381.241903730616
M4_M38662,1724,-3420.0835037511456
M4_M38662,1725,-3398.8361208840747
M4_M38662,1726,-3370.1093090125046
M4_M38662,50,-3376.456660292851
M4_M38662,1727,-3381.241856862922
M4_M38662,489,-3405.7384192219324
M4_M38662,23,-3362.175907757513
M4_M38662,1728,-3384.0635086745247
M4_M38662,1729,-3383.137005800459
M4_M38662,1730,-3376.1377261261646
M4_M38662,1731,-3610.141687309177
M4_M38662,81,-7638.006577689943
M4_M38662,3,-7686.242337958574
M4_M38662,59,-8242.008255957275
M4_M38662,4,-7686.242286863498
M4_M38662,5,-7565.107841109458
M4_M38662,44,-4301.29973338101
M4_M38662,45,-3611.5788145016354
M4_M38662,949,-3669.0880782179106
M4_M38662,8,-3418.897416942864
M4_M38662,115,-3963.017060896415
M4_M38662,1732,-3605.147573742936
M4_M38662,61,-3598.725954951757
M4_M38662,75,-7.80861053375554e+17
M4_M38662,1733,-3963.017230307834
M4_M38662,1649,-4027.279865316435
M4_M38662,1230,-3925.8613313129085
M4_M38662,38,-3739.0780337821034
M4_M38662,39,-11345.023473319268
M4_M38662,11,-12528.296021704708
M4_M38662,14,-11997.902559993972
M4_M38662,15,-12210.828023241129
M4_M38662,1545,-10912.920592351076
M4_M38662,228,-3598.725954951757
M4_M38662,1448,-3855.4696273127315
M4_M38662,1734,-3370.1093075854646
M4_M38662,1735,-3381.2418607396594
M4_M38662,17,-3963.0172295518437
M4_M38662,18,-3611.578813872762
M4_M38662,22,-3858.635632418023
M4_M38662,344,-4.1043928683932544e+17
M4_M3876,525,-459.8950175466801
M4_M3876,123,-459.91887266476334
M4_M3876,1736,-461.0679197269683
M4_M3876,147,-459.9189660350782
M4_M3876,0,-453.3273692767513
M4_M3876,127,-461.0680712211433
M4_M3876,98,-461.06791973824716
M4_M3876,277,-461.0679198573278
M4_M3876,113,-563.7608294073056
M4_M3876,66,-1067.595082269568
M4_M3876,489,-639.8081466942875
M4_M3876,23,-635.5679375285716
M4_M3876,3,-641.4108354630793
M4_M3876,4,-641.410835207419
M4_M3876,86,-646.1099282882782
M4_M3876,44,-563.432446718396
M4_M3876,8,-430.2912157024295
M4_M3876,75,-5.257913814801951e+16
M4_M3876,26,-896.6115187402839
M4_M3876,14,-895.8921187601298
M4_M3876,17,-444.72714421001024
M4_M3876,18,-444.7271507949044
M4_M3876,19,-463.68169788687254
M4_M3876,1737,-449.4075128375371
M4_M3876,78,-915.9530635931809
M4_M3876,22,-463.681690547518
M4_M39015,31,-194.55651243659258
M4_M39015,24,-194.55651117743795
M4_M39015,4,-194.5565119770116
M4_M39015,35,-179.59225270607203
M4_M39015,45,-159.19429167989063
M4_M39015,8,-150.26080999573367
M4_M39015,349,-590.7728358507833
M4_M39015,1738,-171.5907221601707
M4_M39015,61,-162.63336821142113
M4_M39015,25,-179.59298539601775
M4_M39015,181,-179.5929842569551
M4_M39015,11,-238.21654473469235
M4_M39015,14,-184.78090185984138
M4_M39015,585,-163.95449779453006
M4_M39015,228,-162.63336821142113
M4_M39015,17,-149.5191548285998
M4_M39015,18,-149.51912574063093
M4_M39015,162,-179.59294840959993
M4_M39015,245,-179.59298539630166
M4_M39015,430,-179.2760015909001
M4_M39015,21,-180.11688772959545
M4_M39015,1739,-209.5979931088664
M4_M39015,166,-182.33512031794916
M4_M39015,22,-213.39717351935278
M4_M39015,310,-193.50230106916592
M4_M3909,33,-13221.561336052599
M4_M3909,246,-14495.005369910825
M4_M3909,98,-13653.763013284435
M4_M3909,1740,-13636.898146101046
M4_M3909,47,-12850.834830254336
M4_M3909,3,-16899.290416921696
M4_M3909,4,-16899.29034209055
M4_M3909,6,-22597.747603030653
M4_M3909,52,-12916.426884077277
M4_M3909,149,-12029.342447967334
M4_M3909,8,-12795.792573144647
M4_M3909,349,-14063.556457685072
M4_M3909,48,-14048.550974071457
M4_M3909,76,-28739.336071526708
M4_M3909,11,-35229.896193240245
M4_M3909,12,-21678.66767247523
M4_M3909,13,-35229.94280401176
M4_M3909,14,-35229.54724486004
M4_M3909,15,-27251.31447885133
M4_M3909,1222,-14048.550392693784
M4_M3909,357,-14048.550615851515
M4_M3909,18,-14048.551036866344
M4_M3909,19,-11747.713581260978
M4_M3909,32,-13115.325973925399
M4_M3909,479,-13317.731387122461
M4_M3909,22,-11747.713566560391
M4_M3909,1741,-12303.84560437309
M4_M3909,1742,-12315.420670909209
M4_M3909,37,-12315.420716125822
M4_M3909,1743,-12315.420716125822
M4_M3909,355,-12315.420699331356
M4_M39253,1744,-613.3426088111
M4_M39253,28,-2037.738721891759
M4_M39253,485,-528.3369147513725
M4_M39253,1229,-581.0886634797079
M4_M39253,50,-579.0805895925849
M4_M39253,23,-579.0370631768374
M4_M39253,1415,-593.4637778566404
M4_M39253,67,-581.1000042607182
M4_M39253,854,-688.4915233115283
M4_M39253,109,-597.4557166298886
M4_M39253,1102,-688.4915233115283
M4_M39253,31,-644.0986241317074
M4_M39253,1470,-707.6333440751487
M4_M39253,1298,-929.7264095183091
M4_M39253,3,-707.759871948885
M4_M39253,4,-641.127844891425
M4_M39253,5,-801.5138264037491
M4_M39253,60,-801.5057512065137
M4_M39253,52,-1191.3327978594489
M4_M39253,44,-1369.084778178083
M4_M39253,1745,-1178.3145019112806
M4_M39253,89,-773.9946242907985
M4_M39253,8,-3051.124505365365
M4_M39253,114,-3936.654055724813
M4_M39253,217,-2886.369867635089
M4_M39253,11,-5302.7300439775145
M4_M39253,14,-5302.579939841104
M4_M39253,15,-5170.995746884517
M4_M39253,1746,-655.2932211405871
M4_M39253,1747,-621.5486616153978
M4_M39253,1457,-607.150975513104
M4_M39253,18,-3051.1011147304166
M4_M39253,548,-811.169770929972
M4_M39253,22,-3053.0074421779177
M4_M39253,1748,-1953.450282440078
M4_M39253,1749,-614.5336430827131
M4_M3937,113,-148.25196777923173
M4_M3937,24,-119.53410313829134
M4_M3937,4,-114.63524210286539
M4_M3937,5,-132.49926507814715
M4_M3937,35,-103.10271475530708
M4_M3937,1750,-1149.0736548562766
M4_M3937,45,-101.35710865263464
M4_M3937,149,-1044.9003902711586
M4_M3937,8,-101.35710882746893
M4_M3937,298,-1.5743202157826678e+17
M4_M3937,108,-101.3570720464371
M4_M3937,137,-101.35710802805461
M4_M3937,217,-101.35710770559258
M4_M3937,9,-101.35700313146685
M4_M3937,10,-110.8614315218058
M4_M3937,1751,-103.75438755063895
M4_M3937,161,-107.56745918163807
M4_M3937,38,-119.95526331082299
M4_M3937,410,-103.09604990716078
M4_M3937,14,-157.68360581641946
M4_M3937,228,-101.31103434366328
M4_M3937,17,-101.35710802805526
M4_M3937,18,-101.35707204645887
M4_M3937,1752,-101.35707204334112
M4_M3937,232,-101.35707204333875
M4_M3937,245,-101.35707204334112
M4_M3937,484,-101.03734577346171
M4_M3937,144,-110.86143110766908
M4_M3937,22,-110.86143032144044
M4_M39415,113,-600.0777279427512
M4_M39415,489,-358.8700832447378
M4_M39415,23,-359.21318005891516
M4_M39415,112,-689.3145073843325
M4_M39415,31,-640.4764288164521
M4_M39415,263,-640.4771952683424
M4_M39415,59,-569.6480398537302
M4_M39415,4,-640.4771901288959
M4_M39415,5,-624.573703949189
M4_M39415,44,-756.4408700691416
M4_M39415,35,-498.0113078153958
M4_M39415,45,-462.5329859972808
M4_M39415,8,-462.5344092966523
M4_M39415,25,-498.0137695685026
M4_M39415,108,-498.0140374233038
M4_M39415,285,-468.6332610664969
M4_M39415,150,-367.0936722686885
M4_M39415,217,-498.0140322835047
M4_M39415,9,-463.2232325650072
M4_M39415,38,-475.1106412470205
M4_M39415,56,-817.3660786854529
M4_M39415,26,-837.5189724018483
M4_M39415,14,-837.5188626625903
M4_M39415,15,-820.373352616421
M4_M39415,357,-497.89444348284087
M4_M39415,17,-463.22322198150914
M4_M39415,18,-463.22322669681216
M4_M39415,1335,-498.01406860600963
M4_M39415,300,-498.0103340201496
M4_M39415,19,-483.25654167147314
M4_M39415,71,-483.256574855732
M4_M39415,21,-468.00034306917723
M4_M39415,22,-483.2565586358469
M4_M39415,628,-483.21364509549767
M4_M39415,46,-693.3340066965119
M4_M3953,277,-586.1456283070847
M4_M3953,30,-931.5305983630324
M4_M3953,297,-591.4126137787532
M4_M3953,31,-597.3839849226287
M4_M3953,198,-644.5585028041555
M4_M3953,264,-597.3840014548733
M4_M3953,3,-597.383978343004
M4_M3953,24,-597.3839857916724
M4_M3953,4,-597.3840013283038
M4_M3953,1753,-597.3839857916622
M4_M3953,1754,-597.3840014548767
M4_M3953,60,-604.0249640974661
M4_M3953,52,-820.067241516833
M4_M3953,1755,-597.3839932066543
M4_M3953,8,-655.76326184882
M4_M3953,1756,-623.4036415213096
M4_M3953,11,-994.5327558803643
M4_M3953,14,-994.5311472767595
M4_M3953,15,-993.1697953947431
M4_M3953,18,-690.5556642490496
M4_M3953,22,-688.3633671566334
M4_M3953,481,-929.1195794327522
M4_M39588,562,-1519.1654398304802
M4_M39588,134,-1414.5588821194663
M4_M39588,1757,-1431.8389983973173
M4_M39588,1120,-1350.2403429571864
M4_M39588,1758,-1406.2161759335436
M4_M39588,1759,-1181.4037780413757
M4_M39588,1760,-1272.834986031755
M4_M39588,293,-1339.4013352918773
M4_M39588,943,-1123.4975970444814
M4_M39588,167,-1339.916846714154
M4_M39588,0,-1277.9762122173133
M4_M39588,395,-1632.4680881208178
M4_M39588,826,-1625.2241280464846
M4_M39588,239,-1506.36447362243
M4_M39588,489,-1495.7796438714283
M4_M39588,23,-1397.6913762562428
M4_M39588,112,-1641.7851627564496
M4_M39588,47,-1327.2743986602723
M4_M39588,31,-1498.9079404581212
M4_M39588,198,-1208.0748176595455
M4_M39588,3,-2365.2725636057
M4_M39588,59,-2365.157632247314
M4_M39588,4,-1462.5440440803213
M4_M39588,5,-3419.411485585475
M4_M39588,52,-1642.5844257517547
M4_M39588,1619,-1489.21608396943
M4_M39588,949,-1385.4566831334107
M4_M39588,1124,-1385.4566831334107
M4_M39588,149,-1781.2792842121949
M4_M39588,8,-1437.8560149240445
M4_M39588,1761,-1396.6180622150114
M4_M39588,1762,-1353.6893051197385
M4_M39588,1763,-1199.8054000877157
M4_M39588,667,-1106.0729567772642
M4_M39588,53,-1154.1550393521177
M4_M39588,237,-1375.707194357878
M4_M39588,62,-1635.6212108672619
M4_M39588,1043,-1557.7551487134617
M4_M39588,11,-1559.66478927643
M4_M39588,14,-2078.6503339795368
M4_M39588,15,-4547.482462708397
M4_M39588,107,-1644.685415262681
M4_M39588,1764,-1379.5518409774952
M4_M39588,1765,-1350.2403429571864
M4_M39588,1766,-1387.0466486880396
M4_M39588,1767,-1181.253269585766
M4_M39588,1768,-1436.8225732911906
M4_M39588,1769,-1385.4304293498658
M4_M39588,1770,-1355.959030801182
M4_M39588,1771,-1389.4037323852879
M4_M39588,17,-1437.8540713525076
M4_M39588,18,-1437.8496247391356
M4_M39588,144,-3400.0449934200783
M4_M39588,1772,-1348.6518276565437
M4_M39588,1565,-1097.0834269726138
M4_M39702,708,-507.35863368086865
M4_M39702,0,-418.2459550782394
M4_M39702,1773,-532.4930199613983
M4_M39702,29,-540.2037318033066
M4_M39702,31,-537.3525654885984
M4_M39702,1298,-582.8026531815574
M4_M39702,3,-533.6639068689074
M4_M39702,59,-537.3526679396642
M4_M39702,24,-541.7627898303556
M4_M39702,4,-539.1032541056991
M4_M39702,388,-521.4664651593022
M4_M39702,8,-549.2904979889121
M4_M39702,53,-563.2112070333367
M4_M39702,38,-557.4339092813434
M4_M39702,1774,-559.1635893765887
M4_M39702,11,-523.4283094052173
M4_M39702,423,-513.0609704219976
M4_M39702,1775,-514.4189376728938
M4_M39702,1776,-516.6365398563972
M4_M39702,26,-534.5251338202088
M4_M39702,14,-523.3564563500389
M4_M39702,162,-528.158045354895
M4_M39702,375,-526.1751354434527
M4_M39715,133,-58.49648923283633
M4_M39715,213,-201.72961551982837
M4_M39715,246,-282.2153073989316
M4_M39715,113,-313.1895224842961
M4_M39715,40,-3.444801608789492e+16
M4_M39715,112,-342.61299433747234
M4_M39715,1280,-153.46813985859484
M4_M39715,1777,-153.45151482810698
M4_M39715,1170,-153.3936652365822
M4_M39715,31,-244.883524729047
M4_M39715,1778,-247.72363600344866
M4_M39715,1,-153.3932982326994
M4_M39715,1298,-153.39323373890363
M4_M39715,3,-184.5740452291311
M4_M39715,59,-184.57410808084165
M4_M39715,24,-205.28728595634198
M4_M39715,4,-205.28343382658863
M4_M39715,1779,-153.39323456399254
M4_M39715,171,-232.17393810508298
M4_M39715,1402,-224.1742228208661
M4_M39715,394,-227.49834466625285
M4_M39715,52,-342.4607789789787
M4_M39715,388,-184.5682017426142
M4_M39715,8,-257.7639039279758
M4_M39715,75,-2785805361947330.5
M4_M39715,53,-251.74691759511546
M4_M39715,1780,-153.3932284292204
M4_M39715,56,-321.32363760748405
M4_M39715,14,-241.61169694617573
M4_M39715,15,-345.4370499306813
M4_M39715,1781,-153.45151482810698
M4_M39715,1782,-153.4515145398677
M4_M39715,1783,-153.45151459420373
M4_M39715,1784,-184.5046196108164
M4_M39715,1785,-153.45151459414836
M4_M39715,884,-153.39330483294736
M4_M39715,1786,-153.39330483096185
M4_M39715,1787,-153.39325213255663
M4_M39715,961,-215.88540472261994
M4_M39715,17,-216.11238210394905
M4_M39715,18,-237.28273241245134
M4_M39715,1788,-153.39323373606538
M4_M39715,1789,-153.39323373606538
M4_M39715,1790,-153.39320824954888
M4_M39715,1791,-153.3932091658923
M4_M39715,1792,-153.39323373911054
M4_M39715,1793,-153.39323172981673
M4_M39715,1794,-153.39324960453763
M4_M39715,1795,-153.39324960345655
M4_M39715,1796,-153.39324864552862
M4_M39715,1797,-153.39324862279122
M4_M39715,1798,-153.39324958164084
M4_M39715,1799,-153.3933385700474
M4_M39715,19,-319.14860377195794
M4_M39715,21,-243.61954939139338
M4_M39715,1800,-153.39315862821655
M4_M39715,1801,-153.39315862821655
M4_M39715,1802,-153.39315862821653
M4_M39715,1803,-153.39330509949298
M4_M39715,1804,-153.39315862821653
M4_M39715,22,-318.62423592978485
M4_M39715,1805,-246.79760158407535
M4_M39715,46,-253.91999412070504
M4_M39715,1409,-237.07993768576083
M4_M39723,846,-543.3864933518137
M4_M39723,649,-363.41523937306476
M4_M39723,133,-360.587983172114
M4_M39723,273,-116.46226973525307
M4_M39723,1091,-504.61930395596244
M4_M39723,847,-288.5191913887565
M4_M39723,1806,-341.47244387575677
M4_M39723,1807,-504.49744434475366
M4_M39723,31,-483.27398461231314
M4_M39723,3,-480.1766849921891
M4_M39723,24,-635.908186760123
M4_M39723,4,-483.38396758449466
M4_M39723,567,-9741659471260378.0
M4_M39723,41,-485.96980751551496
M4_M39723,388,-492.2876909462627
M4_M39723,8,-661.2506214229053
M4_M39723,240,-518.9670736110763
M4_M39723,13,-564.1333643663196
M4_M39723,14,-463.8202853991127
M4_M39723,324,-492.3112968703392
M4_M39723,18,-661.3915233203389
M4_M39723,22,-1303.4195085711638
M4_M39723,355,-666.1684357862996
M4_M39723,46,-662.5052052205374
M4_M39793,846,-206.11721371068177
M4_M39793,121,-177.9106887339457
M4_M39793,649,-148.43796257455818
M4_M39793,1091,-353.1183329210729
M4_M39793,847,-134.15045721155042
M4_M39793,28,-448.7660904680078
M4_M39793,0,-325.7622980988819
M4_M39793,1808,-352.44353369645535
M4_M39793,277,-255.60122448334647
M4_M39793,1078,-175.600672270016
M4_M39793,1809,-261.25685890827316
M4_M39793,1810,-270.5505446718269
M4_M39793,1811,-214.84372428761384
M4_M39793,252,-257.48559455769094
M4_M39793,239,-251.54892133007726
M4_M39793,487,-409.41362533039944
M4_M39793,23,-316.18467385053145
M4_M39793,1812,-251.58061900578073
M4_M39793,635,-251.63428731607638
M4_M39793,1813,-252.29110050154551
M4_M39793,1814,-268.4108942708275
M4_M39793,1580,-268.4108942708275
M4_M39793,1815,-268.4108942708275
M4_M39793,1816,-344.99388078309124
M4_M39793,109,-344.99388078309124
M4_M39793,981,-359.95223448550934
M4_M39793,73,-3026.99735328012
M4_M39793,31,-2054.632509059364
M4_M39793,24,-564.8191350805099
M4_M39793,4,-576.0890410954488
M4_M39793,5,-8978.821335230787
M4_M39793,1388,-294.70834806069996
M4_M39793,41,-266.82510272716604
M4_M39793,8,-496.5655961689744
M4_M39793,1817,-257.7169449485589
M4_M39793,959,-366.642499203546
M4_M39793,11,-5256.180983602013
M4_M39793,26,-542.7663305854418
M4_M39793,13,-5318.198244663569
M4_M39793,14,-546.7871146983042
M4_M39793,15,-20952.13712016742
M4_M39793,18,-496.58033362527914
M4_M39793,22,-430.10631541565414
M4_M39793,1696,-522.7056873059969
M4_M39793,120,-256.7490618281776
M4_M39793,37,-306.24520041080376
M4_M40077,33,-147.9569678649579
M4_M40077,28,-225.41856402949534
M4_M40077,31,-407.64023089159514
M4_M40077,3,-407.64034459968923
M4_M40077,4,-407.6405259152865
M4_M40077,5,-406.9536227489838
M4_M40077,52,-115.90483248291063
M4_M40077,624,-129.13096586745712
M4_M40077,1818,-126.90149911486868
M4_M40077,35,-125.68034665608357
M4_M40077,45,-128.64298073473958
M4_M40077,8,-123.98467602759942
M4_M40077,48,-133.70510453475399
M4_M40077,1343,-133.50391670199605
M4_M40077,1819,-128.31122793184903
M4_M40077,108,-133.70490125909126
M4_M40077,53,-144.22147071115126
M4_M40077,62,-205.6766367113409
M4_M40077,240,-1388.5146404603145
M4_M40077,14,-1360.0029129790944
M4_M40077,786,-94.64726705511241
M4_M40077,585,-124.9259091393183
M4_M40077,228,-125.36042832203321
M4_M40077,18,-133.70490125553667
M4_M40077,1820,-120.82823074677492
M4_M40077,1821,-112.81738661126148
M4_M40077,166,-220.21338950614307
M4_M40077,32,-112.9107762611963
M4_M40077,143,-135.64143000443678
M4_M40077,144,-135.6466220002035
M4_M40467,1601,-2020.6876077922414
M4_M40467,33,-2017.6418867350346
M4_M40467,1822,-987.9685399194033
M4_M40467,897,-1847.9445713740224
M4_M40467,918,-2043.7632178975557
M4_M40467,1515,-2043.7632178975557
M4_M40467,66,-2043.7632099479285
M4_M40467,1184,-886.3328449477362
M4_M40467,395,-979.0079006133809
M4_M40467,485,-878.0184456720631
M4_M40467,252,-1143.109383571003
M4_M40467,23,-4158.900479495526
M4_M40467,47,-2582.148918727835
M4_M40467,30,-3106.275315525801
M4_M40467,73,-2043.771673839596
M4_M40467,1571,-2171.177976292089
M4_M40467,31,-6562.61724435536
M4_M40467,1823,-2043.8043799262143
M4_M40467,24,-6562.620282004012
M4_M40467,4,-6048.492239037918
M4_M40467,429,-6048.49223741396
M4_M40467,5,-6303.487106334523
M4_M40467,52,-2040.8909733126018
M4_M40467,44,-1855.9212493756788
M4_M40467,41,-2008.7701470198056
M4_M40467,8,-5936.793590692642
M4_M40467,10,-6279.76000679459
M4_M40467,26,-25066.93155969882
M4_M40467,13,-25103.889866834525
M4_M40467,14,-6562.618505946216
M4_M40467,15,-14745.757091284011
M4_M40467,1824,-2041.8657741514787
M4_M40467,798,-1834.2198976927484
M4_M40467,253,-2017.7890751220746
M4_M40467,995,-2204.1865327153705
M4_M40467,18,-5936.79497495783
M4_M40467,1825,-2043.7643127849976
M4_M40467,32,-2036.1775036189795
M4_M40467,78,-2094.8164019947276
M4_M40467,22,-6279.7571079369845
M4_M40467,99,-6510.590105591986
M4_M40808,33,-439.41712008821764
M4_M40808,247,-448.3012443713528
M4_M40808,66,-468.4625544239814
M4_M40808,408,-279.24899637892446
M4_M40808,47,-464.28727984313963
M4_M40808,1826,-464.51188506674913
M4_M40808,148,-456.05976973781316
M4_M40808,31,-587.0883575422232
M4_M40808,1,-785.8320436304539
M4_M40808,59,-587.0888761054351
M4_M40808,24,-587.0884872755271
M4_M40808,4,-587.0811058300743
M4_M40808,52,-439.2143881263492
M4_M40808,179,-506.5896626367359
M4_M40808,7,-506.6545291490861
M4_M40808,8,-479.48630167872926
M4_M40808,573,-436.7226345124
M4_M40808,9,-521.0500016811715
M4_M40808,1827,-469.5699448405785
M4_M40808,1828,-469.56541288562283
M4_M40808,1543,-468.46191072421874
M4_M40808,14,-1165.3872183344677
M4_M40808,15,-1390.2163273633541
M4_M40808,17,-492.0309282524153
M4_M40808,18,-472.7101377698891
M4_M40808,19,-513.6586412777785
M4_M40808,938,-469.5664886010363
M4_M40808,166,-644.2005502636224
M4_M40808,197,-504.93518860883813
M4_M40808,22,-504.1713247417799
